url,published_date,newspaper_name,county
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002194/18510429/053/0003,Tuesday 29 April 1851,Sun (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002193/18510531/033/0004,Saturday 31 May 1851,Saint James's Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000082/18510529/021/0006,Thursday 29 May 1851,Morning Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002811/18511010/005/0001,Friday 10 October 1851,British Army Despatch,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000502/18510924/014/0006,Wednesday 24 September 1851,Manchester Times,"Lancashire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000155/18510605/099/0006,Thursday 05 June 1851,Bradford Observer,"Yorkshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000085/18511003/022/0006,Friday 03 October 1851,Newcastle Courant,"Northumberland, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510710/022/0006,Thursday 10 July 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510108/009/0003,Wednesday 08 January 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002194/18510822/067/0004,Friday 22 August 1851,Sun (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002194/18510620/129/0011,Friday 20 June 1851,Sun (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000082/18510415/004/0004,Tuesday 15 April 1851,Morning Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002752/18510215/101/0014,Saturday 15 February 1851,Standard of Freedom,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002193/18510607/027/0004,Saturday 07 June 1851,Saint James's Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002752/18510208/055/0007,Saturday 08 February 1851,Standard of Freedom,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002264/18510202/197/0021,Sunday 02 February 1851,Weekly Chronicle (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000082/18511007/005/0003,Tuesday 07 October 1851,Morning Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002264/18510518/239/0037,Sunday 18 May 1851,Weekly Chronicle (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002752/18510809/050/0007,Saturday 09 August 1851,Standard of Freedom,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002408/18510312/024/0003,Wednesday 12 March 1851,Morning Herald (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002752/18510614/053/0011,Saturday 14 June 1851,Standard of Freedom,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000494/18510906/010/0003,Saturday 06 September 1851,Hampshire Advertiser,"Hampshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002408/18510917/054/0005,Wednesday 17 September 1851,Morning Herald (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000103/18510807/005/0004,Thursday 07 August 1851,Exeter Flying Post,"Devon, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002408/18510704/050/0006,Friday 04 July 1851,Morning Herald (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000099/18510913/028/0006,Saturday 13 September 1851,Preston Chronicle,"Lancashire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000085/18511017/021/0006,Friday 17 October 1851,Newcastle Courant,"Northumberland, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002580/18510505/053/0007,Monday 05 May 1851,Patriot,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18511111/004/0002,Tuesday 11 November 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002194/18510709/013/0001,Wednesday 09 July 1851,Sun (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002408/18510809/063/0006,Saturday 09 August 1851,Morning Herald (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002642/18511201/057/0003,Monday 01 December 1851,Express (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0003028/18510924/064/0010,Wednesday 24 September 1851,British Banner 1848,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000045/18511020/014/0004,Monday 20 October 1851,Caledonian Mercury,"Midlothian, Scotland"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002752/18511004/052/0008,Saturday 04 October 1851,Standard of Freedom,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000085/18510822/004/0003,Friday 22 August 1851,Newcastle Courant,"Northumberland, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0003028/18510507/002/0002,Wednesday 07 May 1851,British Banner 1848,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000079/18510622/044/0012,Sunday 22 June 1851,Lloyd's Weekly Newspaper,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000082/18510619/017/0006,Thursday 19 June 1851,Morning Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000082/18510626/018/0005,Thursday 26 June 1851,Morning Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510719/011/0005,Saturday 19 July 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0003028/18510813/058/0010,Wednesday 13 August 1851,British Banner 1848,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002194/18510628/063/0005,Saturday 28 June 1851,Sun (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002752/18510531/061/0012,Saturday 31 May 1851,Standard of Freedom,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000155/18510227/098/0007,Thursday 27 February 1851,Bradford Observer,"Yorkshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000155/18510213/008/0001,Thursday 13 February 1851,Bradford Observer,"Yorkshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000494/18510927/012/0003,Saturday 27 September 1851,Hampshire Advertiser,"Hampshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002752/18510510/059/0012,Saturday 10 May 1851,Standard of Freedom,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000079/18511123/018/0005,Sunday 23 November 1851,Lloyd's Weekly Newspaper,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000053/18510831/029/0010,Sunday 31 August 1851,The Era,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510804/006/0002,Monday 04 August 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510909/015/0006,Tuesday 09 September 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510602/007/0003,Monday 02 June 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002193/18510828/027/0003,Thursday 28 August 1851,Saint James's Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000502/18510820/021/0008,Wednesday 20 August 1851,Manchester Times,"Lancashire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002408/18510915/050/0005,Monday 15 September 1851,Morning Herald (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000103/18510710/011/0004,Thursday 10 July 1851,Exeter Flying Post,"Devon, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000103/18511009/026/0007,Thursday 09 October 1851,Exeter Flying Post,"Devon, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002194/18510926/071/0005,Friday 26 September 1851,Sun (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002193/18511021/018/0002,Tuesday 21 October 1851,Saint James's Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510519/005/0003,Monday 19 May 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002752/18510719/069/0013,Saturday 19 July 1851,Standard of Freedom,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000502/18510315/005/0003,Saturday 15 March 1851,Manchester Times,"Lancashire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000091/18511025/040/0009,Saturday 25 October 1851,Northern Star and Leeds General Advertiser,"Yorkshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000031/18510618/006/0003,Wednesday 18 June 1851,Aberdeen Press and Journal,"Aberdeenshire, Scotland"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002193/18510517/026/0002,Saturday 17 May 1851,Saint James's Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002193/18510626/010/0001,Thursday 26 June 1851,Saint James's Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510204/006/0002,Tuesday 04 February 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000069/18510426/034/0007,Saturday 26 April 1851,Hampshire Telegraph,"Hampshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000082/18511028/022/0006,Tuesday 28 October 1851,Morning Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002408/18510510/036/0006,Saturday 10 May 1851,Morning Herald (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000054/18510419/008/0009,Saturday 19 April 1851,The Examiner,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000502/18510927/014/0006,Saturday 27 September 1851,Manchester Times,"Lancashire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510523/009/0005,Friday 23 May 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000488/18510809/005/0002,Saturday 09 August 1851,Lancaster Gazette,"Lancashire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000165/18500920/029/0004,Friday 20 September 1850,Essex Standard,"Essex, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000052/18511029/019/0004,Wednesday 29 October 1851,Derby Mercury,"Derbyshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002408/18510318/039/0006,Tuesday 18 March 1851,Morning Herald (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002194/18510730/059/0005,Wednesday 30 July 1851,Sun (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002193/18510715/013/0003,Tuesday 15 July 1851,Saint James's Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000094/18510614/010/0004,Saturday 14 June 1851,North Wales Chronicle,"Caernarfonshire, Wales"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000165/18510912/009/0002,Friday 12 September 1851,Essex Standard,"Essex, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000082/18511025/006/0002,Saturday 25 October 1851,Morning Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510617/010/0005,Tuesday 17 June 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000502/18510115/022/0007,Wednesday 15 January 1851,Manchester Times,"Lancashire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000091/18511115/059/0012,Saturday 15 November 1851,Northern Star and Leeds General Advertiser,"Yorkshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002752/18510510/060/0012,Saturday 10 May 1851,Standard of Freedom,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000167/18510329/012/0003,Saturday 29 March 1851,Huddersfield Chronicle,"Yorkshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18511017/014/0005,Friday 17 October 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002580/18510417/049/0005,Thursday 17 April 1851,Patriot,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000082/18510731/016/0005,Thursday 31 July 1851,Morning Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000082/18510213/009/0004,Thursday 13 February 1851,Morning Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000082/18510425/014/0004,Friday 25 April 1851,Morning Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000494/18510913/010/0003,Saturday 13 September 1851,Hampshire Advertiser,"Hampshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000060/18510609/008/0003,Monday 09 June 1851,Glasgow Herald,"Lanarkshire, Scotland"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002193/18510814/010/0002,Thursday 14 August 1851,Saint James's Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000167/18510628/030/0006,Saturday 28 June 1851,Huddersfield Chronicle,"Yorkshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000079/18501229/020/0005,Sunday 29 December 1850,Lloyd's Weekly Newspaper,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002977/18510507/038/0003,Wednesday 07 May 1851,Swansea and Glamorgan Herald,"Glamorgan, Wales"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002752/18510607/054/0011,Saturday 07 June 1851,Standard of Freedom,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002580/18510721/016/0001,Monday 21 July 1851,Patriot,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002977/18510129/046/0004,Wednesday 29 January 1851,Swansea and Glamorgan Herald,"Glamorgan, Wales"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000494/18511101/008/0003,Saturday 01 November 1851,Hampshire Advertiser,"Hampshire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002580/18510331/084/0007,Monday 31 March 1851,Patriot,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000165/18510822/031/0004,Friday 22 August 1851,Essex Standard,"Essex, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002408/18510623/044/0005,Monday 23 June 1851,Morning Herald (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002408/18510821/055/0005,Thursday 21 August 1851,Morning Herald (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510924/015/0005,Wednesday 24 September 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510903/016/0006,Wednesday 03 September 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000840/18511018/027/0002,Saturday 18 October 1851,Waterford Chronicle,"Waterford, Republic of Ireland"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002194/18510719/059/0004,Saturday 19 July 1851,Sun (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000082/18510314/014/0004,Friday 14 March 1851,Morning Chronicle,"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000502/18511105/017/0005,Wednesday 05 November 1851,Manchester Times,"Lancashire, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002194/18510804/059/0005,Monday 04 August 1851,Sun (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000051/18510808/010/0004,Friday 08 August 1851,Daily News (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000031/18510827/005/0003,Wednesday 27 August 1851,Aberdeen Press and Journal,"Aberdeenshire, Scotland"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0002194/18510825/059/0003,Monday 25 August 1851,Sun (London),"London, England"
https://www.britishnewspaperarchive.co.uk/viewer/bl/0000054/18510222/013/0011,Saturday 22 February 1851,The Examiner,"London, England"
